"TOA5","S4B","CR200X","No_SN","CR200X.Std.03","CSU_3depths_M3.CR2","60237","Table1"
"TIMESTAMP","RECORD","BattV_Min","VWC_1_Avg","EC_1_Avg","T_1_Avg","VWC_2_Avg","EC_2_Avg","T_2_Avg","VWC_3_Avg","EC_3_Avg","T_3_Avg"
"TS","RN","Volts","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C","m^3/m^3","dS/m","Deg C"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2024-03-12 12:45:00",0,12.68644,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 13:00:00",1,12.67553,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 13:15:00",2,12.69819,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 13:30:00",3,12.70239,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 13:45:00",4,12.70071,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 14:00:00",5,12.70071,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 14:15:00",6,12.69232,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 14:30:00",7,12.69651,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 14:45:00",8,12.69819,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 15:00:00",9,12.70239,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 15:15:00",10,12.69651,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 15:30:00",11,12.69232,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 15:45:00",12,12.69064,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 16:00:00",13,12.69567,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 16:15:00",14,12.69315,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 16:30:00",15,12.6856,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 16:45:00",16,12.6814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 17:00:00",17,12.68644,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 17:15:00",18,12.67469,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 17:30:00",19,12.67133,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 17:45:00",20,12.69064,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 18:00:00",21,12.69232,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 18:15:00",22,12.6898,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 18:30:00",23,12.69819,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 18:45:00",24,12.69064,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 19:00:00",25,12.69064,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 19:15:00",26,12.69567,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 19:30:00",27,12.69483,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 19:45:00",28,12.6898,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 20:00:00",29,12.68896,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 20:15:00",30,12.68308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 20:30:00",31,12.69232,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 20:45:00",32,12.69148,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 21:00:00",33,12.68308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 21:15:00",34,12.68308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 21:30:00",35,12.68476,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 21:45:00",36,12.69315,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 22:00:00",37,12.69148,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 22:15:00",38,12.68392,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 22:30:00",39,12.69315,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 22:45:00",40,12.6898,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 23:00:00",41,12.68728,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 23:15:00",42,12.69735,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 23:30:00",43,12.69399,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-12 23:45:00",44,12.69315,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 00:00:00",45,12.6898,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 00:15:00",46,12.68476,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 00:30:00",47,12.68476,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 00:45:00",48,12.69399,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 01:00:00",49,12.69148,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 01:15:00",50,12.69399,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 01:30:00",51,12.68728,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 01:45:00",52,12.6814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 02:00:00",53,12.69232,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 02:15:00",54,12.69232,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 02:30:00",55,12.68056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 02:45:00",56,12.69064,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 03:00:00",57,12.69064,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 03:15:00",58,12.68728,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 03:30:00",59,12.68392,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 03:45:00",60,12.68056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 04:00:00",61,12.68644,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 04:15:00",62,12.69064,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 04:30:00",63,12.67637,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 04:45:00",64,12.6898,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 05:00:00",65,12.6898,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 05:15:00",66,12.69148,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 05:30:00",67,12.68392,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 05:45:00",68,12.68728,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 06:00:00",69,12.68476,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 06:15:00",70,12.67804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 06:30:00",71,12.67721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 06:45:00",72,12.67972,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 07:00:00",73,12.67721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 07:15:00",74,12.68308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 07:30:00",75,12.67637,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 07:45:00",76,12.68812,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 08:00:00",77,12.68308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 08:15:00",78,12.67721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 08:30:00",79,12.66629,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 08:45:00",80,12.66797,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 09:00:00",81,12.66965,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 09:15:00",82,12.68812,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 09:30:00",83,12.6814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 09:45:00",84,12.6814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 10:00:00",85,12.67469,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 10:15:00",86,12.6856,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 10:30:00",87,12.67721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 10:45:00",88,12.68812,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 11:00:00",89,12.67133,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 11:15:00",90,12.68056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 11:30:00",91,12.67721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 11:45:00",92,12.68224,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 12:00:00",93,12.67049,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 12:15:00",94,12.67217,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 12:30:00",95,12.66965,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 12:45:00",96,12.66881,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 13:00:00",97,12.66126,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 13:15:00",98,12.65958,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 13:30:00",99,12.68224,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 13:45:00",100,12.68308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 14:00:00",101,12.66797,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 14:15:00",102,12.67385,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 14:30:00",103,12.68224,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 14:45:00",104,12.67469,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 15:00:00",105,12.6856,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 15:15:00",106,12.68056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 15:30:00",107,12.6814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 15:45:00",108,12.68392,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 16:00:00",109,12.68644,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 16:15:00",110,12.68308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 16:30:00",111,12.67553,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 16:45:00",112,12.68224,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 17:00:00",113,12.6856,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 17:15:00",114,12.68728,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 17:30:00",115,12.67972,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 17:45:00",116,12.67553,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 18:00:00",117,12.6814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 18:15:00",118,12.68224,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 18:30:00",119,12.69064,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 18:45:00",120,12.67804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 19:00:00",121,12.68392,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 19:15:00",122,12.68392,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 19:30:00",123,12.68728,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 19:45:00",124,12.6814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 20:00:00",125,12.68812,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 20:15:00",126,12.68308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 20:30:00",127,12.68056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 20:45:00",128,12.6856,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 21:00:00",129,12.67972,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 21:15:00",130,12.67721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 21:30:00",131,12.68476,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 21:45:00",132,12.68308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 22:00:00",133,12.67888,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 22:15:00",134,12.6814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 22:30:00",135,12.6814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 22:45:00",136,12.68308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 23:00:00",137,12.68056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 23:15:00",138,12.67637,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 23:30:00",139,12.68224,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-13 23:45:00",140,12.67385,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 00:00:00",141,12.67804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 00:15:00",142,12.67553,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 00:30:00",143,12.67721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 00:45:00",144,12.68308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 01:00:00",145,12.6814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 01:15:00",146,12.6814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 01:30:00",147,12.67888,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 01:45:00",148,12.67888,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 02:00:00",149,12.67133,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 02:15:00",150,12.68056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 02:30:00",151,12.67888,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 02:45:00",152,12.68308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 03:00:00",153,12.68056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 03:15:00",154,12.67888,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 03:30:00",155,12.67301,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 03:45:00",156,12.67804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 04:00:00",157,12.67972,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 04:15:00",158,12.67721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 04:30:00",159,12.68056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 04:45:00",160,12.66797,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 05:00:00",161,12.67301,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 05:15:00",162,12.67637,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 05:30:00",163,12.67133,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 05:45:00",164,12.66629,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 06:00:00",165,12.67637,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 06:15:00",166,12.67804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 06:30:00",167,12.67385,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 06:45:00",168,12.67469,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 07:00:00",169,12.67804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 07:15:00",170,12.66965,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 07:30:00",171,12.67133,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 07:45:00",172,12.67301,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 08:00:00",173,12.67385,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 08:15:00",174,12.67385,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 08:30:00",175,12.67049,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 08:45:00",176,12.67301,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 09:00:00",177,12.67637,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 09:15:00",178,12.67721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 09:30:00",179,12.67804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 09:45:00",180,12.67804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 10:00:00",181,12.67133,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 10:15:00",182,12.67804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 10:30:00",183,12.6814,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 10:45:00",184,12.67888,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 11:00:00",185,12.67721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 11:15:00",186,12.67888,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 11:30:00",187,12.67553,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 11:45:00",188,12.67469,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 12:00:00",189,12.67469,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 12:15:00",190,12.66965,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 12:30:00",191,12.67301,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 12:45:00",192,12.67972,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 13:00:00",193,12.67469,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 13:15:00",194,12.66461,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 13:30:00",195,12.67972,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 13:45:00",196,12.68056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 14:00:00",197,12.67888,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 14:15:00",198,12.67049,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 14:30:00",199,12.67804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 14:45:00",200,12.67301,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 15:00:00",201,12.67301,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 15:15:00",202,12.67301,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 15:30:00",203,12.67804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 15:45:00",204,12.67721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 16:00:00",205,12.67553,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 16:15:00",206,12.67721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 16:30:00",207,12.67637,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 16:45:00",208,12.66545,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 17:00:00",209,12.67804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 17:15:00",210,12.67385,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 17:30:00",211,12.67637,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 17:45:00",212,12.67049,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 18:00:00",213,12.68392,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 18:15:00",214,12.68392,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 18:30:00",215,12.68056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 18:45:00",216,12.67637,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 19:00:00",217,12.67637,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 19:15:00",218,12.67469,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 19:30:00",219,12.67049,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 19:45:00",220,12.67888,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 20:00:00",221,12.67553,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 20:15:00",222,12.68056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 20:30:00",223,12.67469,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 20:45:00",224,12.66881,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 21:00:00",225,12.67721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 21:15:00",226,12.66797,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 21:30:00",227,12.67553,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 21:45:00",228,12.67721,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 22:00:00",229,12.66965,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 22:15:00",230,12.66293,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-03-14 22:30:00",231,12.67804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
